4,0.23255208333333333,0.5449074074074074,0.04635416666666667,0.14351851851851852
4,0.25755208333333335,0.9106481481481481,0.058854166666666666,0.12314814814814815
1,0.10859375,0.5800925925925926,0.018229166666666668,0.03796296296296296
3,0.21223958333333334,0.16805555555555557,0.0234375,0.026851851851851852
4,0.24557291666666667,0.21574074074074073,0.04635416666666667,0.1
4,0.059895833333333336,0.15046296296296297,0.065625,0.06388888888888888
4,0.07473958333333333,0.10740740740740741,0.06302083333333333,0.06111111111111111
5,0.09713541666666667,0.06759259259259259,0.06510416666666667,0.07222222222222222
4,0.11614583333333334,0.043055555555555555,0.05625,0.05277777777777778
4,0.13932291666666666,0.022222222222222223,0.05677083333333333,0.044444444444444446
5,0.23723958333333334,0.09722222222222222,0.0640625,0.06851851851851852
4,0.27447916666666666,0.01898148148148148,0.052083333333333336,0.03796296296296296
4,0.26171875,0.040740740740740744,0.0546875,0.04814814814814815
4,0.25052083333333336,0.0712962962962963,0.058333333333333334,0.05185185185185185
4,0.31171875,0.055092592592592596,0.043229166666666666,0.08981481481481482
2,0.3184895833333333,0.1125,0.0109375,0.032407407407407406
3,0.3184895833333333,0.12638888888888888,0.009895833333333333,0.03425925925925926
2,0.42578125,0.17314814814814813,0.008854166666666666,0.03148148148148148
2,0.39453125,0.24675925925925926,0.0078125,0.028703703703703703
3,0.425,0.18472222222222223,0.008333333333333333,0.03796296296296296
10,0.39505208333333336,0.2518518518518518,0.0109375,0.04259259259259259
7,0.5221354166666666,0.037037037037037035,0.0109375,0.03518518518518519
8,0.47708333333333336,0.11388888888888889,0.027083333333333334,0.06111111111111111
4,0.45807291666666666,0.17777777777777778,0.033854166666666664,0.08888888888888889
1,0.5190104166666667,0.1412037037037037,0.0109375,0.04351851851851852
4,0.41041666666666665,0.4185185185185185,0.04791666666666667,0.12407407407407407
4,0.33307291666666666,0.7231481481481481,0.06614583333333333,0.14444444444444443
10,0.4671875,0.6388888888888888,0.015625,0.05185185185185185
3,0.45598958333333334,0.6722222222222223,0.0171875,0.046296296296296294
4,0.3223958333333333,0.9208333333333333,0.05416666666666667,0.10277777777777777
8,0.058854166666666666,0.6203703703703703,0.06458333333333334,0.11296296296296296
