6,0.053125,0.2263888888888889,0.022916666666666665,0.04722222222222222
5,0.09505208333333333,0.012037037037037037,0.015104166666666667,0.024074074074074074
4,0.2125,0.006944444444444444,0.008333333333333333,0.013888888888888888
5,0.20416666666666666,0.125,0.009375,0.03518518518518519
5,0.22005208333333334,0.13935185185185187,0.008854166666666666,0.030555555555555555
6,0.215625,0.2675925925925926,0.011458333333333333,0.046296296296296294
1,0.23567708333333334,0.2152777777777778,0.0036458333333333334,0.006481481481481481
1,0.2869791666666667,0.19444444444444445,0.003125,0.011111111111111112
1,0.2903645833333333,0.1935185185185185,0.0036458333333333334,0.011111111111111112
1,0.3697916666666667,0.07037037037037037,0.0020833333333333333,0.007407407407407408
1,0.43072916666666666,0.0625,0.0020833333333333333,0.008333333333333333
1,0.42526041666666664,0.0625,0.0026041666666666665,0.008333333333333333
1,0.44609375,0.04814814814814815,0.0026041666666666665,0.007407407407407408
1,0.46067708333333335,0.02175925925925926,0.0026041666666666665,0.010185185185185186
1,0.45807291666666666,0.019444444444444445,0.0026041666666666665,0.009259259259259259
5,0.51484375,0.22592592592592592,0.019270833333333334,0.03148148148148148
4,0.45859375,0.2986111111111111,0.018229166666666668,0.028703703703703703
4,0.321875,0.512962962962963,0.022916666666666665,0.03888888888888889
5,0.37604166666666666,0.4134259259259259,0.021875,0.041666666666666664
6,0.34010416666666665,0.5231481481481481,0.04791666666666667,0.0962962962962963
